tag,tick,sim_t,side,card,base,kind,pro_tx,pro_ty,threat,d_threat,threat_ra,n_enemy_troops,bb_detected,bb_case,n_cands,pc_pro_p1_pull_band,pc_lock_p1_pull_band,pc_rank_p1_pull_band,pc_ntie_p1_pull_band,pc_pro_p1_close_penalty,pc_lock_p1_close_penalty,pc_rank_p1_close_penalty,pc_ntie_p1_close_penalty,pc_pro_p2_cover,pc_lock_p2_cover,pc_rank_p2_cover,pc_ntie_p2_cover,pc_pro_p3_intercept,pc_lock_p3_intercept,pc_rank_p3_intercept,pc_ntie_p3_intercept,pc_pro_p4_spell_frac,pc_lock_p4_spell_frac,pc_rank_p4_spell_frac,pc_ntie_p4_spell_frac,pc_pro_p4_nado,pc_lock_p4_nado,pc_rank_p4_nado,pc_ntie_p4_nado,pc_pro_p4_king_activation,pc_lock_p4_king_activation,pc_rank_p4_king_activation,pc_ntie_p4_king_activation,pc_pro_p5_timing,pc_lock_p5_timing,pc_rank_p5_timing,pc_ntie_p5_timing,pc_pro_p6_siege,pc_lock_p6_siege,pc_rank_p6_siege,pc_ntie_p6_siege,pc_pro_p7_fragility,pc_lock_p7_fragility,pc_rank_p7_fragility,pc_ntie_p7_fragility,pc_pro_p1_snapshot,pc_lock_p1_snapshot,pc_rank_p1_snapshot,pc_ntie_p1_snapshot,pc_pro_p1_close_snapshot,pc_lock_p1_close_snapshot,pc_rank_p1_close_snapshot,pc_ntie_p1_close_snapshot,pc_pro_d_path,pc_lock_d_path,pc_rank_d_path,pc_ntie_d_path,pc_pro_sum,pc_lock_sum,pc_rank_sum,pc_ntie_sum,pc_best_cand,pc_pro_pcred,pc_lock_pcred,pc_rank_pcred,pc_ntie_pcred,pc_best_pcred,pc_pro_tcred,pc_lock_tcred,ra_pro_p1_pull_band,ra_lock_p1_pull_band,ra_rank_p1_pull_band,ra_ntie_p1_pull_band,ra_pro_p1_close_penalty,ra_lock_p1_close_penalty,ra_rank_p1_close_penalty,ra_ntie_p1_close_penalty,ra_pro_p2_cover,ra_lock_p2_cover,ra_rank_p2_cover,ra_ntie_p2_cover,ra_pro_p3_intercept,ra_lock_p3_intercept,ra_rank_p3_intercept,ra_ntie_p3_intercept,ra_pro_p4_spell_frac,ra_lock_p4_spell_frac,ra_rank_p4_spell_frac,ra_ntie_p4_spell_frac,ra_pro_p4_nado,ra_lock_p4_nado,ra_rank_p4_nado,ra_ntie_p4_nado,ra_pro_p4_king_activation,ra_lock_p4_king_activation,ra_rank_p4_king_activation,ra_ntie_p4_king_activation,ra_pro_p5_timing,ra_lock_p5_timing,ra_rank_p5_timing,ra_ntie_p5_timing,ra_pro_p6_siege,ra_lock_p6_siege,ra_rank_p6_siege,ra_ntie_p6_siege,ra_pro_p7_fragility,ra_lock_p7_fragility,ra_rank_p7_fragility,ra_ntie_p7_fragility,ra_pro_p1_snapshot,ra_lock_p1_snapshot,ra_rank_p1_snapshot,ra_ntie_p1_snapshot,ra_pro_p1_close_snapshot,ra_lock_p1_close_snapshot,ra_rank_p1_close_snapshot,ra_ntie_p1_close_snapshot,ra_pro_d_path,ra_lock_d_path,ra_rank_d_path,ra_ntie_d_path,ra_pro_sum,ra_lock_sum,ra_rank_sum,ra_ntie_sum,ra_best_cand,ra_pro_pcred,ra_lock_pcred,ra_rank_pcred,ra_ntie_pcred,ra_best_pcred,ra_pro_tcred,ra_lock_tcred
08YY8988C0QC,2335,116.8,1,x-bow,x_bow,building,2.5,19.5,battle_ram,19.71,battle_ram,1,0.0,0.0,26,0.0,0.0,15,12,-0.0,-0.0,1,19,0.5,0.5,1,16,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.9616,1.0,9,0,0.0,0.0,1,26,0.0,0.0,1,26,-0.0,-0.0,1,26,9.0879,10.3985,5,0,1.4616,1.5,10,0,g9_18,0.9616,1.0,7,0,corner,0.0,0.0,0.0464,0.0,9,0,0.0,0.0,1,26,0.5,0.5,1,16,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.9616,1.0,9,0,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,9.0879,10.3985,5,0,1.508,1.5,2,0,g9_18,0.9964,1.0,9,0,corner,0.0,0.0
08YY8988C0QC,2444,122.2,1,tesla,tesla,building,9.0,22.0,pekka,12.3,pekka,2,0.0,0.0,26,1.0,0.65,1,3,-0.0,-0.3182,1,19,0.5,0.5,1,16,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,2,25,-0.0,-0.0,1,26,5.0,1.5,15,3,1.5,0.8318,1,2,tesla_modal,0.75,0.1875,1,2,tesla_modal,0.0,0.0,1.0,0.6667,1,3,-0.0,-0.3077,1,19,0.5,0.5,1,16,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,3,24,-0.0,-0.0,1,26,5.0,1.5,15,3,1.5,0.859,1,2,tesla_modal,0.75,0.2,1,2,tesla_modal,0.0,0.0
08YY8988V9JL,745,37.3,1,tesla,tesla,building,15.0,21.0,goblin_demolisher,4.92,goblin_demolisher,5,0.0,0.0,26,0.0,0.0,4,23,0.0,0.0,1,26,0.5,0.5,9,17,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.4625,0.0,3,0,0.0,0.0,1,26,0.0,12.5,24,3,1.5,1.5,10,17,tesla_modal,0.0,0.0,4,23,tesla_modal,1.0,1.0,0.0,0.0,4,23,0.0,0.0,1,26,0.5,0.5,9,17,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.7916,0.0,3,0,0.0,0.0,1,26,0.0,12.5,24,3,1.5,1.5,10,17,tesla_modal,0.0,0.0,4,23,tesla_modal,1.0,1.0
08YY8988V9JL,1524,76.2,1,x-bow,x_bow,building,15.5,19.5,,0.0,,0,0.0,0.0,26,0.0,0.0,1,26,0.0,0.0,1,26,0.5,0.5,11,16,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.9616,1.0,9,0,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.4616,1.5,9,0,g9_18,0.9616,1.0,9,0,corner,0.0,0.0,0.0,0.0,1,26,0.0,0.0,1,26,0.5,0.5,11,16,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.9616,1.0,9,0,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.4616,1.5,9,0,g9_18,0.9616,1.0,9,0,corner,0.0,0.0
08YY8988V9JL,1681,84.1,1,tesla,tesla,building,13.0,18.0,goblin_demolisher,5.86,goblin_demolisher,2,0.0,0.0,26,0.0,0.0,4,23,0.0,0.0,1,26,0.5,0.5,9,17,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.9526,0.0,1,0,0.0,0.0,1,26,3.6827,14.1994,25,0,1.5,1.5,12,15,lane_R,0.0,0.0,4,23,lane_R,1.0,1.0,0.1705,0.0,5,0,0.0,0.0,1,26,0.5,0.5,9,17,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.9954,0.0,2,0,0.0,0.0,1,26,3.6827,14.1994,25,0,1.6705,1.5,13,0,lane_R,0.1279,0.0,5,0,lane_R,1.0,1.0
08YY8988V9JL,2536,126.8,1,x-bow,x_bow,building,3.5,19.5,,0.0,,0,0.0,0.0,26,0.0,0.0,1,26,0.0,0.0,1,26,0.5,0.5,11,16,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,8,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.5,1.5,2,7,g9_18,1.0,1.0,1,8,corner,0.0,0.0,0.0,0.0,1,26,0.0,0.0,1,26,0.5,0.5,11,16,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,8,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.5,1.5,2,7,g9_18,1.0,1.0,1,8,corner,0.0,0.0
08YY8988V9JL,2576,128.8,1,tesla,tesla,building,6.0,18.0,goblin_demolisher,5.2,goblin_demolisher,1,0.0,0.0,26,0.0,0.0,4,23,0.0,0.0,1,26,0.5,0.5,9,17,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.6008,0.6008,2,1,0.0,0.0,1,26,2.0,1.5,20,0,0.5,0.5,10,17,tesla_modal,0.0,0.0,4,23,tesla_modal,0.0,0.0,0.0,0.0,4,23,0.0,0.0,1,26,0.5,0.5,9,17,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.9299,0.9299,2,1,0.0,0.0,1,26,2.0,1.5,20,0,0.5,0.5,10,17,tesla_modal,0.0,0.0,4,23,tesla_modal,0.0,0.0
08YY8988V9JL,2588,129.4,0,tesla,tesla,building,14.0,18.0,knight,9.27,knight,1,0.0,0.0,26,0.0,0.65,8,19,-0.0,-0.3182,1,19,0.5,0.5,9,17,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.6373,0.6373,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,1.0,8,19,-0.0,-0.0,1,26,9.2745,1.5,10,0,1.1373,1.4691,12,10,tesla_modal,0.0,0.1875,6,17,tesla_modal,0.6373,0.6373,0.0,0.6667,8,19,-0.0,-0.3077,1,19,0.5,0.5,9,17,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.6373,0.6373,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,1.0,8,19,-0.0,-0.0,1,26,9.2745,1.5,10,0,1.1373,1.4963,12,10,tesla_modal,0.0,0.2,7,16,tesla_modal,0.6373,0.6373
08YY8988V9JL,3091,154.6,1,x-bow,x_bow,building,2.5,19.5,goblin_demolisher,12.39,goblin_demolisher,1,0.0,0.0,26,0.0,0.0,5,22,0.0,0.0,1,26,0.5,0.5,11,16,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.9616,1.0,9,0,0.0,0.0,1,26,0.0,0.0,4,23,0.0,0.0,1,26,11.4613,12.443,7,0,1.4616,1.5,11,0,g9_18,0.9616,1.0,9,0,corner,0.0,0.0,0.0,0.0,5,22,0.0,0.0,1,26,0.5,0.5,11,16,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.9616,1.0,9,0,0.0,0.0,1,26,0.0,0.0,6,21,0.0,0.0,1,26,11.4613,12.443,7,0,1.4616,1.5,12,0,g9_18,0.9616,1.0,10,0,corner,0.0,0.0
08YY8988V9JL,3231,161.6,0,tesla,tesla,building,16.0,18.0,knight,12.98,knight,2,0.0,0.0,26,0.0,1.0,8,19,-0.0,-0.0,1,26,0.5,0.5,9,17,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,1.0,8,19,-0.0,-0.0,1,26,12.6058,3.9882,12,0,1.5,2.5,16,11,corner,0.0,0.75,8,19,corner,1.0,1.0,0.0,1.0,8,19,-0.0,-0.0,1,26,0.5,0.5,9,17,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,1.0,8,19,-0.0,-0.0,1,26,12.6058,3.9882,12,0,1.5,2.5,16,11,corner,0.0,0.75,8,19,corner,1.0,1.0
08YY8988V9JL,3235,161.8,1,tesla,tesla,building,5.0,18.0,goblin_demolisher,8.69,goblin_demolisher,2,0.0,0.0,26,0.0,0.0,6,21,-0.0,-0.0,1,21,0.5,0.5,9,17,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,6,21,-0.0,-0.0,1,23,8.6851,12.1081,9,0,1.5,1.5,11,11,corner_R,0.0,0.0,4,20,corner_R,1.0,1.0,0.0,0.0,1,26,0.0,0.0,1,26,0.5,0.5,9,17,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,8.6851,12.1081,9,0,1.5,1.5,9,17,centre,0.0,0.0,1,26,corner,1.0,1.0
08YY8988V9JL,3582,179.1,1,x-bow,x_bow,building,2.5,19.5,,0.0,,0,0.0,0.0,26,0.0,0.0,1,26,0.0,0.0,1,26,0.5,0.5,11,16,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.9616,1.0,9,0,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.4616,1.5,9,0,g9_18,0.9616,1.0,9,0,corner,0.0,0.0,0.0,0.0,1,26,0.0,0.0,1,26,0.5,0.5,11,16,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.9616,1.0,9,0,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.4616,1.5,9,0,g9_18,0.9616,1.0,9,0,corner,0.0,0.0
08YY8988V9JL,3831,191.6,1,tesla,tesla,building,12.0,21.0,goblin_demolisher,10.33,goblin_demolisher,1,0.0,0.0,26,0.0,0.0,4,23,0.0,0.0,1,26,0.6274,0.5,9,0,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.6535,0.6535,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,4,23,0.0,0.0,1,26,8.0,1.5,10,0,1.2809,1.1535,10,0,tesla_modal,0.0,0.0,4,23,tesla_modal,0.6535,0.6535,0.0,0.0,4,23,0.0,0.0,1,26,0.6274,0.5,9,0,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.6535,0.6535,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.1898,7,20,0.0,0.0,1,26,8.0,1.5,10,0,1.2809,1.1535,10,0,tesla_modal,0.0,0.0,4,23,tesla_modal,0.6535,0.6535
08YY8988V9JL,4225,211.3,1,tesla,tesla,building,5.0,18.0,knight,16.07,knight,2,0.0,0.0,26,0.0,0.0,6,21,-0.0,-0.0,1,20,0.5,0.5,9,17,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,-0.0,-0.0,1,26,9.0,12.5,9,0,0.5,0.5,11,11,tesla_modal,0.0,0.0,5,17,tesla_modal,0.0,0.0,0.0,0.0,6,21,-0.0,-0.0,1,20,0.5,0.5,9,17,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,-0.0,-0.0,1,26,9.0,12.5,9,0,0.5,0.5,11,11,tesla_modal,0.0,0.0,5,17,tesla_modal,0.0,0.0
08YY8988V9JL,4252,212.6,1,x-bow,x_bow,building,2.5,19.5,knight,17.49,knight,2,0.0,0.0,26,0.0,0.0,7,20,-0.0,-0.0,1,19,0.5,0.5,11,16,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.9616,1.0,9,0,0.0,0.0,1,26,0.0,0.0,1,26,-0.0,-0.0,1,26,11.4,12.4,5,0,1.4616,1.5,10,0,g9_18,0.9616,1.0,8,0,corner,0.0,0.0,0.0,0.0,7,20,-0.0,-0.0,1,19,0.5,0.5,11,16,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.9616,1.0,9,0,0.0,0.0,1,26,0.0,0.0,1,26,-0.0,-0.0,1,26,11.4,12.4,5,0,1.4616,1.5,10,0,g9_18,0.9616,1.0,8,0,corner,0.0,0.0
08YY8988V9JL,4441,222.1,0,tesla,tesla,building,16.0,18.0,knight,11.29,knight,2,0.0,0.0,26,0.0,0.0,3,24,-0.0,-0.0,1,23,0.5,0.5,9,17,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,3,24,-0.0,-0.0,1,24,10.9562,4.4444,2,0,1.5,1.5,10,15,tesla_modal,0.0,0.0,3,23,g3_22,1.0,1.0,0.0,0.0,3,24,-0.0,-0.0,1,23,0.5,0.5,9,17,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,3,24,-0.0,-0.0,1,24,10.9562,4.4444,2,0,1.5,1.5,10,15,tesla_modal,0.0,0.0,3,23,g3_22,1.0,1.0
08YY8988V9JL,4756,237.8,1,x-bow,x_bow,building,15.5,19.5,goblin_demolisher,3.98,goblin_demolisher,2,0.0,0.0,26,0.0,0.0,1,26,0.0,0.0,1,26,0.5,0.5,11,16,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.9616,1.0,9,0,0.0,0.0,1,26,0.0813,0.0,4,0,0.0,0.0,1,26,2.3465,8.9177,22,0,1.4616,1.5,9,0,g9_18,0.9616,1.0,9,0,corner,0.0,0.0,0.0,0.0,2,25,0.0,0.0,1,26,0.5,0.5,11,16,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.255,0.255,1,26,0.9616,1.0,9,0,0.0,0.0,1,26,0.4105,0.0,4,0,0.0,0.0,1,26,2.3465,8.9177,22,0,1.7166,1.755,9,0,g9_18,0.9616,1.0,9,0,corner,0.255,0.255
08YY8988V9JL,4792,239.6,0,tesla,tesla,building,2.0,18.0,ice_wizard,8.1,ice_wizard,1,0.0,0.0,26,0.0,0.0,4,23,0.0,0.0,1,26,0.5,0.5,9,17,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,2.0,2.7016,26,0,0.5,0.5,10,16,tesla_modal,0.0,0.0,4,23,tesla_modal,0.0,0.0,0.0,0.0,6,21,0.0,0.0,1,26,0.5,0.5,9,17,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,2,25,0.0,0.0,1,26,2.0,2.7016,26,0,0.5,0.5,12,15,tesla_modal,0.0,0.0,6,21,tesla_modal,0.0,0.0
08YY8989P8J2,494,24.7,1,x-bow,x_bow,building,2.5,19.5,baby_dragon,3.28,baby_dragon,2,0.0,0.0,26,0.1294,0.5061,5,0,0.0,0.0,1,26,0.5,0.5,11,16,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.9616,1.0,9,0,0.0,0.0,1,26,0.3401,0.5236,8,0,0.0,0.0,1,26,2.7588,3.5122,21,0,1.591,2.0061,5,0,corner,1.0,1.0,1,8,corner,0.0,0.0,0.4169,0.7936,5,0,0.0,0.0,1,26,0.5,0.5,11,16,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.9616,1.0,9,0,0.0,0.0,1,26,0.6276,0.8111,7,0,0.0,0.0,1,26,2.7588,3.5122,21,0,1.8785,2.2936,5,0,corner,1.0,1.0,1,8,corner,0.0,0.0
08YY8989P8J2,686,34.3,1,tesla,tesla,building,8.0,20.0,guards,5.63,guards,5,0.0,0.0,26,1.0,0.0,1,3,-0.0,-0.0,1,19,0.9951,0.5,9,0,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.9372,0.0,4,0,-0.0,-0.0,1,22,5.3851,11.7005,12,0,2.9951,1.5,3,0,tesla_modal,0.9976,0.0,3,0,tesla_modal,1.0,1.0,1.0,0.0,1,3,0.0,0.0,1,26,0.9951,0.5,9,0,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,0.0,1,3,0.0,0.0,1,26,5.3851,11.7005,12,0,2.9951,1.5,3,0,tesla_modal,0.9976,0.0,3,0,tesla_modal,1.0,1.0
08YY8989P8J2,1992,99.6,1,tesla,tesla,building,8.0,21.0,phoenix,9.19,phoenix,2,0.0,0.0,26,0.3404,1.0,13,0,-0.5074,-0.0,23,0,0.5,0.0,1,17,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.968,7,20,-0.0,-0.0,1,26,1.2807,2.9814,23,0,0.3329,1.0,20,0,knight_cell,-0.0447,0.5,21,0,knight_cell,0.0,0.0,0.0,0.5282,11,16,0.0,0.0,1,26,0.5,0.0,1,17,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.9836,7,20,0.0,0.0,1,26,1.2807,2.9814,23,0,0.5,0.5282,8,13,knight_cell,0.0,0.2641,11,16,knight_cell,0.0,0.0
08YY8989P8J2,2117,105.9,1,x-bow,x_bow,building,8.5,18.5,phoenix,2.08,phoenix,2,0.0,0.0,26,0.376,1.0,15,0,-0.48,-0.0,26,0,0.2935,0.0,18,0,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,8,0.0,0.0,1,26,0.6884,1.0,11,0,-0.2397,-0.0,27,0,1.352,3.8495,26,0,1.1894,2.0,14,0,corner,0.7,1.0,14,0,corner,0.0,0.0,0.0,0.9622,15,12,0.0,0.0,1,26,0.2935,0.0,18,0,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,8,0.0,0.0,1,26,0.0259,0.9622,13,0,0.0,0.0,1,26,1.352,3.8495,26,0,1.2935,1.9622,11,0,corner,1.0,1.0,1,8,corner,0.0,0.0
08YY8989P8J2,2713,135.7,1,x-bow,x_bow,building,7.5,22.5,phoenix,21.52,phoenix,1,0.0,0.0,26,0.9967,0.0,9,0,-0.0,-0.0,1,20,0.5,0.0,1,17,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,1.0,9,18,0.0,0.0,1,26,0.0,0.0,1,26,-0.0,-0.0,1,26,5.5066,10.4074,12,0,1.4967,1.0,10,0,corner_R,0.7475,1.0,13,0,corner,0.0,0.0,1.0,0.0,1,5,0.0,0.0,1,26,0.5,0.0,1,17,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,1.0,9,18,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,5.5066,10.4074,12,0,1.5,1.0,3,7,corner_R,0.75,1.0,9,5,corner,0.0,0.0
08YY8989P8J2,2875,143.8,1,tesla,tesla,building,10.0,21.0,goblin_brawler,7.29,goblin_brawler,5,0.0,0.0,26,1.0,0.0,1,3,-0.0,-0.0,1,20,0.5,0.0,1,17,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,4,23,-0.0,-0.0,1,26,4.0,10.886,20,0,1.5,0.0,1,2,tesla_modal,0.75,0.0,1,2,tesla_modal,0.0,0.0,1.0,0.0,1,3,0.0,0.0,1,26,0.5,0.0,1,17,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,4,23,0.0,0.0,1,26,4.0,10.886,20,0,1.5,0.0,1,2,tesla_modal,0.75,0.0,1,2,tesla_modal,0.0,0.0
08YY8989P8J2,3248,162.4,1,tesla,tesla,building,7.0,19.0,baby_dragon,5.47,baby_dragon,1,0.0,0.0,26,0.9029,0.0,1,0,0.0,0.0,1,26,0.0251,0.0,19,0,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.4895,0.4895,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,0.9353,1,1,0.0,0.0,1,26,4.3057,0.1294,21,0,1.4174,0.4895,2,0,g9_18,0.4628,0.0,2,0,g9_18,0.4895,0.4895,1.0,0.0,1,0,0.0,0.0,1,26,0.0251,0.0,19,0,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.4895,0.4895,1,26,0.0,0.0,1,26,0.0,0.0,1,26,1.0,1.0,1,2,0.0,0.0,1,26,4.3057,0.1294,21,0,1.5145,0.4895,2,0,g9_18,0.5125,0.0,1,0,g9_18,0.4895,0.4895
08YY8989P8J2,3423,171.2,1,x-bow,x_bow,building,7.5,22.5,phoenix,15.89,phoenix,1,0.0,0.0,26,0.0,1.0,16,11,-1.0,-0.0,27,0,0.5,0.0,1,17,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,1.0,9,18,0.0,0.0,1,26,0.0,0.0,1,26,-0.0,-0.0,1,26,0.0,3.3346,27,0,-0.5,2.0,27,0,g9_18,-0.3,1.0,24,3,corner,0.0,0.0,0.0,0.7048,10,17,0.0,0.0,1,26,0.5,0.0,1,17,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,1.0,9,18,0.0,0.0,1,26,0.0,0.0,1,26,0.0,0.0,1,26,0.0,3.3346,27,0,0.5,1.7048,14,11,corner,0.0,1.0,14,13,corner,0.0,0.0
