tag,tick,side,threat_m,threat_c,own_side_threat,threat_tx,threat_ty,modal_p1_pull_band,corner_p1_pull_band,modal_p1_close_penalty,corner_p1_close_penalty,modal_p2_cover,corner_p2_cover,modal_p3_intercept,corner_p3_intercept,modal_p4_spell_frac,corner_p4_spell_frac,modal_p4_nado,corner_p4_nado,modal_p4_king_activation,corner_p4_king_activation,modal_p5_timing,corner_p5_timing,modal_p6_siege,corner_p6_siege,modal_p7_fragility,corner_p7_fragility,modal_p1_snapshot,corner_p1_snapshot,modal_p1_close_snapshot,corner_p1_close_snapshot,modal_d_path,corner_d_path,modal_sum,corner_sum,modal_pcred,corner_pcred
022YYLV9YVJL,902,1,giant,giant,1,14.1,16.6,1.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,4.7787,12.1506,3.0,1.5,1.0,0.0
022YYLV9YVJL,938,1,giant,giant,1,13.3,16.9,0.4406,0.0,-0.5086,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,1.0811,6.5711,1.932,1.5,0.1406,0.0
022YYLV9YVJL,1961,1,giant,giant,0,11.5,0.8,1.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.0,12.5,2.0,0.5,1.0,0.0
022YYLV9YVJL,2049,1,giant,giant,0,11.9,3.9,1.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.0,12.5,2.0,0.5,1.0,0.0
022YYLV9YVJL,2165,1,giant,giant,0,12.5,8.2,1.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.0,12.5,2.0,0.5,1.0,0.0
022YYLV9YVJL,2231,1,giant,giant,0,13.0,10.6,1.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.0,12.5,2.0,0.5,1.0,0.0
022YYLV9YVJL,2335,1,giant,giant,0,13.6,14.2,1.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2929,0.0,-0.0,-0.0,5.0,12.3412,2.0,0.5,1.0,0.0
022YYLV9YVJL,2412,1,giant,giant,0,13.8,15.2,0.9248,0.0,-0.0684,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.343,0.343,0.0,0.0,0.0,0.0,0.7264,0.0,-0.0,-0.0,2.0495,6.5,2.1993,0.843,0.8564,0.0
022YYLV9YVJL,2451,1,giant,giant,0,13.8,15.5,0.9248,0.0,-0.0684,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5456,0.5456,0.0,0.0,0.0,0.0,0.8404,0.0,-0.0,-0.0,2.0495,6.5,2.4019,1.0456,0.8564,0.0
022YYLV9YVJL,2916,1,giant,giant,0,5.5,8.5,1.0,0.65,-0.0,-0.3182,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.0,1.5,2.0,0.8318,1.0,0.1875
022YYLV9YVJL,3001,1,giant,giant,0,4.7,14.6,1.0,0.65,-0.0,-0.3182,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3474,1.0,-0.0,-0.0,5.0,1.5,2.0,0.8318,1.0,0.1875
022YYLV9YVJL,3031,1,giant,giant,0,5.3,15.8,0.4406,1.0,-0.5086,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.382,1.0,-0.0,-0.0,1.0811,2.7016,0.932,1.5,0.1406,0.75
022YYLV9YVJL,3061,1,giant,giant,1,6.3,17.6,0.4406,1.0,-0.5086,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.0,-0.0,1.0811,4.3944,1.932,2.5,0.1406,0.75
022YYLV9YVJL,3133,1,giant,giant,1,6.4,19.0,1.0,1.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.0,-0.0,2.709,4.1612,3.0,2.5,1.0,0.75
022YYLV9YVJL,3205,1,giant,giant,1,5.4,21.2,1.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,3.1197,4.2524,3.0,1.5,1.0,0.0
022YYLV9YVJL,3247,1,giant,giant,1,4.8,22.5,0.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,3.9346,4.7033,2.0,1.5,0.0,0.0
022YYLV9YVJL,4588,1,giant,giant,0,16.5,14.5,1.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0335,0.0,-0.0,-0.0,5.0,12.5,2.0,0.5,1.0,0.0
022YYLV9YVJL,4651,1,giant,giant,0,15.2,15.8,1.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6488,0.6488,0.0,0.0,0.0,0.0,0.8984,0.0,-0.0,-0.0,5.0,12.5,2.6488,1.1488,1.0,0.0
022YYLV9YVJL,4712,1,giant,giant,1,14.5,17.6,0.4405,0.0,-0.5087,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,1.081,6.5711,1.9318,1.5,0.1405,0.0
022YYLV9YVJL,4769,1,giant,giant,1,12.5,17.8,0.4406,0.0,-0.5086,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,1.0811,6.5711,1.932,1.5,0.1406,0.0
022YYLV9YVJL,4821,1,giant,giant,1,11.2,18.4,0.4406,0.0,-0.5086,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,1.0811,6.5711,1.932,1.5,0.1406,0.0
022YYLV9YVJL,4858,1,giant,giant,1,10.6,18.6,0.4406,0.0,-0.5086,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,1.0811,6.5711,1.932,1.5,0.1406,0.0
022YYLV9YVJL,5196,1,giant,giant,0,13.3,14.8,1.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4251,0.0,-0.0,-0.0,5.0,11.8321,2.0,0.5,1.0,0.0
022YYLV9YVJL,5207,1,giant,giant,0,13.7,15.0,0.9248,0.0,-0.0684,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1676,0.1676,0.0,0.0,0.0,0.0,0.6278,0.0,-0.0,-0.0,2.0495,6.5,2.024,0.6676,0.8564,0.0
022YYLV9YVJL,5255,1,giant,giant,1,13.1,16.3,0.9248,0.0,-0.0684,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,2.0495,6.5,2.8564,1.5,0.8564,0.0
022YYLV9YVJL,5288,1,giant,giant,1,12.1,16.8,0.9248,0.0,-0.0684,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,2.0495,6.5,2.8564,1.5,0.8564,0.0
022YYLV9YVJL,5336,1,giant,giant,1,10.5,17.1,0.9248,0.0,-0.0684,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,2.0495,6.5,2.8564,1.5,0.8564,0.0
022YYLV9YVJL,5562,1,giant,giant,1,14.5,17.4,1.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,5.0,12.5,3.0,1.5,1.0,0.0
022YYLV9YVJL,5588,1,giant,giant,1,14.5,18.5,1.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,4.9795,12.4682,3.0,1.5,1.0,0.0
022YYLV9YVJL,5614,1,giant,giant,1,14.4,18.6,1.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,4.9074,12.359,3.0,1.5,1.0,0.0
022YYLV9YVJL,5675,1,giant,giant,1,14.4,20.5,0.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,4.9074,12.5549,2.0,1.5,0.0,0.0
022YYLV9YVJL,5715,1,giant,giant,1,14.5,19.1,0.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,4.9762,12.4823,2.0,1.5,0.0,0.0
022YYLV9YVJL,5735,1,giant,giant,1,14.5,19.8,0.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,4.9762,12.5375,2.0,1.5,0.0,0.0
022YYLV9YVJL,5783,1,giant,giant,1,14.5,21.1,0.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,4.979,12.7443,2.0,1.5,0.0,0.0
022YYQ92909Q,711,1,giant,giant,0,15.2,15.3,1.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4214,0.4214,0.0,0.0,0.0,0.0,0.7705,0.0,-0.0,-0.0,6.162,12.7382,2.4214,0.9214,1.0,0.0
022YYQ92909Q,981,1,giant,giant,1,14.8,22.8,0.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.5337,13.439,2.0,1.5,0.0,0.0
022YYQ92909Q,1216,1,giant,giant,1,14.8,22.8,0.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.5337,13.439,2.0,1.5,0.0,0.0
022YYYUCVPR9,731,1,hog_rider,hog_rider,1,14.9,23.2,0.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.8065,13.7109,2.0,1.5,0.0,0.0
022YYYUCVPR9,758,1,hog_rider,hog_rider,1,14.9,23.4,0.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.8433,13.743,2.0,1.5,0.0,0.0
022YYYUCVPR9,815,1,hog_rider,hog_rider,1,15.0,23.3,0.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.939,13.8403,2.0,1.5,0.0,0.0
022YYYUCVPR9,2295,1,hog_rider,hog_rider,1,16.4,17.1,0.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.8693,13.739,2.0,1.5,0.0,0.0
022YYYUCVPR9,2326,1,hog_rider,hog_rider,1,15.8,20.0,0.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.8693,13.739,2.0,1.5,0.0,0.0
022YYYUCVPR9,2821,1,hog_rider,hog_rider,1,12.6,20.2,1.0,0.0,-0.0,-0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,2.4906,10.3814,2.5,1.5,0.75,0.0
022YYYUCVPR9,2888,1,hog_rider,hog_rider,1,10.0,26.6,0.0,0.0,-0.0,-0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.1964,11.2632,1.5,1.5,0.0,0.0
022YYYUCVPR9,3264,1,hog_rider,hog_rider,1,10.4,21.9,0.1448,0.0,-0.9502,-0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6815,0.0,-0.3539,-0.0,0.0896,7.1158,0.6945,1.5,-0.1914,0.0
022YYYUCVPR9,3321,1,hog_rider,hog_rider,1,10.0,23.5,1.0,0.0,-0.0,-0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,2.1631,9.3478,2.5,1.5,0.75,0.0
02GY9GJGYJUV,761,1,giant,giant,1,3.5,16.6,1.0,0.65,-0.0,-0.3182,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.0,-0.0,5.0,1.5,3.0,1.8318,1.0,0.1875
02GY9GJGYJUV,905,1,giant,giant,1,7.2,17.8,0.9248,1.0,-0.0684,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.0,-0.0,2.0495,5.2635,2.8564,2.5,0.8564,0.75
02GY9GJGYJUV,1236,1,giant,giant,1,5.6,24.1,0.0,0.0,-0.0,-0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,4.1252,6.4592,1.5,1.0,0.0,0.0
02GY9GJGYJUV,1267,1,giant,giant,1,6.3,25.1,0.0,0.0,-0.0,-0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,4.4294,7.659,1.5,1.0,0.0,0.0
02GY9GJRPQ89,629,1,giant,giant,0,5.9,5.7,1.0,0.65,-0.0,-0.3182,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.0,1.5,2.0,0.8318,1.0,0.1875
02GY9GJRPQ89,871,1,giant,giant,0,4.3,14.6,1.0,0.65,-0.0,-0.3182,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.469,1.0,-0.0,-0.0,5.0,1.5,2.0,0.8318,1.0,0.1875
02GY9GJRPQ89,924,1,giant,giant,1,4.3,16.5,1.0,0.9612,-0.0,-0.0353,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.0,-0.0,4.5723,2.1223,3.0,2.4259,1.0,0.6856
02GY9GJRPQ89,2004,1,giant,giant,0,5.9,5.8,1.0,0.65,-0.0,-0.3182,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.0,1.5,2.0,0.8318,1.0,0.1875
02GY9GJRPQ89,2161,1,giant,giant,0,4.9,11.6,1.0,0.65,-0.0,-0.3182,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,5.0,1.5,2.0,0.8318,1.0,0.1875
02GY9GJRPQ89,2258,1,giant,giant,0,4.2,15.1,0.9248,1.0,-0.0684,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3257,0.3257,0.0,0.0,0.0,0.0,0.7167,1.0,-0.0,-0.0,2.0495,2.7016,2.1821,1.8257,0.8564,0.75
02GY9GJRPQ89,2328,1,giant,giant,1,5.1,16.6,1.0,1.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.0,-0.0,4.1173,2.7066,3.0,2.5,1.0,0.75
02GY9GJRPQ89,2765,1,giant,giant,0,9.8,8.0,1.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.0,11.968,2.0,0.5,1.0,0.0
02GY9GJRPQ89,2838,1,giant,giant,0,11.1,10.4,1.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.0,11.9362,2.0,0.5,1.0,0.0
02GY9GJRPQ89,2958,1,giant,giant,0,13.3,14.3,1.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2503,0.0,-0.0,-0.0,5.0,12.0727,2.0,0.5,1.0,0.0
02GY9GJRPQ89,2986,1,giant,giant,0,13.6,15.7,1.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5013,0.5013,0.0,0.0,0.0,0.0,0.8155,0.0,-0.0,-0.0,5.0,11.908,2.5013,1.0013,1.0,0.0
02GY9GJURY8G,967,1,pekka,pekka,1,15.0,17.9,0.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,3.4056,11.3029,2.0,1.5,0.0,0.0
02GY9GJURY8G,1005,1,pekka,pekka,1,14.2,18.7,1.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8921,0.0,-0.0,-0.0,2.5539,10.3273,3.0,1.5,1.0,0.0
02GY9GJURY8G,1084,1,pekka,pekka,1,13.7,18.6,1.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,2.9822,10.6166,3.0,1.5,1.0,0.0
02GY9GJURY8G,2203,1,pekka,pekka,0,11.7,2.2,1.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.0,12.5,2.0,0.5,1.0,0.0
02GY9GJURY8G,2292,1,pekka,pekka,0,12.0,5.4,1.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.0,12.5,2.0,0.5,1.0,0.0
02GY9GJURY8G,2506,1,pekka,pekka,0,13.4,13.3,1.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.0,12.5,2.0,0.5,1.0,0.0
02GY9GJURY8G,2621,1,pekka,pekka,1,13.9,17.5,1.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7651,0.0,-0.0,-0.0,4.6267,11.9055,3.0,1.5,1.0,0.0
02GY9GJVQGCQ,711,1,hog_rider,hog_rider,1,15.8,17.9,0.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.6702,13.481,2.0,1.5,0.0,0.0
02GY9GJVQGCQ,748,1,hog_rider,hog_rider,1,15.2,21.2,0.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.6702,13.4878,2.0,1.5,0.0,0.0
02GY9GJVQGCQ,845,1,hog_rider,hog_rider,1,14.9,23.3,0.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.8089,13.7093,2.0,1.5,0.0,0.0
02GY9GJVQGCQ,1718,1,hog_rider,hog_rider,1,15.4,20.8,0.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.7163,13.5425,2.0,1.5,0.0,0.0
02GY9GJVQGCQ,1771,1,hog_rider,hog_rider,1,14.9,23.4,0.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.8433,13.743,2.0,1.5,0.0,0.0
02GY9GJVQGCQ,2382,1,hog_rider,hog_rider,1,16.1,16.3,1.0,0.0,-0.0,-0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,6.1708,13.5357,2.5,1.5,0.75,0.0
02GY9GJVQGCQ,2462,1,hog_rider,hog_rider,1,14.9,18.9,1.0,0.0,-0.0,-0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,3.5395,11.2755,2.5,1.5,0.75,0.0
02JY9G020C2U,2111,1,giant,giant,0,14.5,11.7,1.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,6.162,12.7382,2.0,0.5,1.0,0.0
02JY9G020C2U,2241,1,giant,giant,1,14.9,16.6,1.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,6.1708,13.0088,3.0,1.5,1.0,0.0
02JY9G020C2U,2269,1,giant,giant,1,15.1,17.3,1.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,6.1708,13.2013,3.0,1.5,1.0,0.0
02JY9G02LR0U,1233,1,giant,giant,0,13.8,15.9,1.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6608,0.6608,0.0,0.0,0.0,0.0,0.9052,0.0,-0.0,-0.0,3.2366,5.5828,2.6608,1.1608,1.0,0.0
02JY9G02LR0U,1271,1,giant,giant,1,12.4,16.4,1.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,3.2491,5.5828,3.0,1.5,1.0,0.0
02JY9G02LR0U,1678,1,giant,giant,1,13.4,23.1,0.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,4.3213,12.2049,2.0,1.5,0.0,0.0
02JY9G02LR0U,1711,1,giant,giant,1,13.6,22.6,1.0,0.0,-0.0,-0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,4.4006,12.3059,2.5,1.5,0.75,0.0
02JY9G02LR0U,1843,1,giant,giant,1,14.3,21.5,1.0,0.0,-0.0,-0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,4.8088,12.6358,2.5,1.5,0.75,0.0
02JY9G02LR0U,2624,1,giant,giant,0,6.7,12.4,1.0,0.65,-0.0,-0.3182,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9948,-0.0,-0.0,5.0,1.5,1.5,0.8318,0.75,0.1875
02JY9G02LR0U,2661,1,giant,giant,0,5.7,13.4,1.0,0.65,-0.0,-0.3182,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,5.0,1.5,1.5,0.8318,0.75,0.1875
