seed,match,t,card,base,kind,tx,ty,threat,d_threat,n_enemy_troops,bb_detected,bb_case,p1_pull_band,p1_close_penalty,p2_cover,p3_intercept,p4_spell_frac,p4_nado,p4_king_activation,p5_timing,p6_siege,p7_fragility,sum
1234,6,61.8,skeletons,skeletons,troop,9.5,31.33,goblin_gang,21.84,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
1234,6,74.4,ice_wizard,ice_wizard,troop,3.5,18.0,dart_goblin,10.5,2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1234,6,88.8,x_bow,x_bow,building,1.5,18.0,princess,12.82,1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5
1234,6,93.0,the_log,the_log,spell,14.5,18.0,princess,2.4,1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1234,6,101.4,knight_evo,knight,troop,1.5,18.0,goblin_gang,0.62,5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5
1234,6,103.8,skeletons,skeletons,troop,9.5,31.33,goblin_gang,16.01,3,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1234,6,112.8,ice_wizard,ice_wizard,troop,1.5,18.0,princess,12.1,2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1234,6,124.2,tesla_evo,tesla,building,1.5,18.0,princess,11.32,1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5
1234,6,129.6,the_log,the_log,spell,5.5,18.0,princess,7.34,7,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1234,6,130.2,knight,knight,troop,5.5,18.0,princess,7.34,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234,6,130.8,skeletons,skeletons,troop,9.5,31.33,princess,12.45,7,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.5
1234,6,134.4,ice_wizard,ice_wizard,troop,3.5,18.0,princess,9.33,3,0.0,0.0,0.0,0.0,0.1892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1892
1234,6,140.4,tesla,tesla,building,12.5,20.67,wall_breakers,0.73,6,0.0,0.0,0.2825,-0.58,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7025
1234,6,148.8,x_bow,x_bow,building,1.5,18.0,dart_goblin,8.89,4,0.0,0.0,0.1766,0.0,0.5,0.0,0.0,0.0,0.0,0.7331,0.0,0.0,1.4097
1234,6,152.4,the_log,the_log,spell,14.5,18.0,dart_goblin,10.81,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234,6,153.0,skeletons,skeletons,troop,9.5,31.33,goblin_gang,18.08,4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1234,6,157.2,knight,knight,troop,12.5,30.0,wall_breakers,7.03,1,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.3149,0.0,0.0,1.3149
1234,6,161.4,ice_wizard,ice_wizard,troop,14.5,18.0,princess,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234,6,167.4,tesla,tesla,building,3.5,18.0,dart_goblin,5.09,1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.62
1234,6,174.0,the_log,the_log,spell,14.5,18.0,wall_breakers,2.35,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234,6,174.6,skeletons,skeletons,troop,9.5,31.33,wall_breakers,15.36,3,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5
1234,6,175.2,knight_evo,knight,troop,1.5,18.0,wall_breakers,13.07,2,0.0,0.0,0.0,0.0,0.3971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3971
1234,6,180.0,ice_wizard,ice_wizard,troop,12.5,18.0,princess,2.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1971,0.0,0.0,1.1971
1234,6,186.6,tesla_evo,tesla,building,12.5,18.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234,6,193.2,x_bow,x_bow,building,14.5,18.0,,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1234,6,196.2,skeletons,skeletons,troop,9.5,31.33,,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1234,6,199.2,knight,knight,troop,12.5,30.0,princess,25.24,1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.4508,0.0,0.0,0.9508
1234,6,203.4,ice_wizard,ice_wizard,troop,12.5,18.0,goblin_gang,1.4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,0.0,0.0,0.6667
1234,6,208.8,tesla,tesla,building,12.5,18.0,goblin_gang,1.39,4,0.0,0.0,0.472,-0.0746,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3974
1234,6,216.0,the_log,the_log,spell,14.5,18.0,princess,9.97,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234,6,216.6,skeletons,skeletons,troop,9.5,31.33,princess,16.49,2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.5
1234,6,217.2,knight,knight,troop,5.5,18.0,princess,2.57,2,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1234,6,221.4,ice_wizard,ice_wizard,troop,1.5,18.0,goblin_gang,13.59,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234,6,226.2,tornado,tornado,spell,0.5,16.67,goblin_gang,14.67,4,0.0,0.0,0.0,0.0,0.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057
1234,6,232.2,tesla,tesla,building,1.5,18.0,goblin_gang,12.23,4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5
1234,6,232.8,skeletons,skeletons,troop,9.5,31.33,goblin_gang,8.13,6,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1234,6,237.0,knight_evo,knight,troop,3.5,18.0,wall_breakers,10.46,4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1234,7,0.0,knight,knight,troop,12.5,30.0,,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1234,7,0.6,skeletons,skeletons,troop,9.5,31.33,guards,16.36,3,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.7705,0.0,-0.0,1.2705
1234,7,9.0,ice_wizard,ice_wizard,troop,1.5,18.0,inferno_dragon,2.06,1,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,2.0
1234,7,25.2,x_bow,x_bow,building,1.5,18.0,,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5
1234,7,35.4,tesla,tesla,building,3.5,18.0,golden_knight,9.65,1,0.0,0.0,0.0,-0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5
1234,7,39.6,the_log,the_log,spell,14.5,22.0,golden_knight,0.66,1,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5
1234,7,42.6,skeletons,skeletons,troop,9.5,31.33,golden_knight,8.94,2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.5
1234,7,51.0,knight,knight,troop,12.5,30.0,bowler,14.43,1,0.0,0.0,0.0,0.0,0.5958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5958
1234,7,61.2,ice_wizard,ice_wizard,troop,1.5,18.0,bowler,12.01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234,7,67.8,tornado,tornado,spell,17.5,18.0,guards,13.71,4,0.0,0.0,0.0,0.0,0.4741,0.0,0.3571,0.0002,0.0,0.0,0.0,0.0,0.8315
1234,7,83.4,tesla,tesla,building,1.5,18.0,inferno_dragon,12.65,1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5
1234,7,84.0,skeletons,skeletons,troop,9.5,31.33,inferno_dragon,11.43,1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1234,7,91.2,knight_evo,knight,troop,3.5,18.0,executioner,2.9,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.1671,0.0,0.0,1.6671
1234,7,106.8,x_bow,x_bow,building,1.5,18.0,,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1234,7,118.8,ice_wizard,ice_wizard,troop,3.5,18.0,guards,2.27,4,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.9926,0.0,0.0,2.4926
1234,7,121.2,the_log,the_log,spell,3.5,18.0,guards,1.67,4,0.0,0.0,0.0,0.0,0.5,0.0,0.2308,0.0,0.0,0.0,0.0,0.0,0.7308
1234,7,121.8,skeletons,skeletons,troop,9.5,31.33,guards,16.12,4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.5
1234,7,126.0,knight,knight,troop,12.5,30.0,inferno_dragon,15.03,1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5
1234,7,133.2,tesla_evo,tesla,building,3.5,18.0,inferno_dragon,10.39,2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5
1234,7,137.4,ice_wizard,ice_wizard,troop,5.5,18.0,bowler,5.23,1,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1234,7,142.2,the_log,the_log,spell,14.5,18.0,executioner,2.9,2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1234,7,142.8,skeletons,skeletons,troop,9.5,31.33,executioner,16.96,1,0.0,0.0,0.0,0.0,0.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.348
1234,7,144.6,knight,knight,troop,14.5,18.0,executioner,3.6,1,0.0,0.0,0.0,0.0,0.1204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1204
1234,7,150.0,tesla,tesla,building,5.5,18.0,golden_knight,7.79,5,0.0,0.0,0.0,-0.0,0.5,0.0,0.0,0.0,0.0,0.2085,0.0,0.0,0.7085
1234,7,154.2,ice_wizard,ice_wizard,troop,1.5,18.0,golden_knight,11.55,3,0.0,0.0,0.0,0.0,0.0053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053
1234,7,162.6,x_bow,x_bow,building,1.5,18.0,golden_knight,12.64,1,0.0,0.0,0.0,-0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1234,7,163.8,skeletons,skeletons,troop,9.5,31.33,golden_knight,7.86,2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,1.5
1234,7,167.4,the_log,the_log,spell,3.5,18.0,bowler,2.89,1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1234,7,171.0,knight_evo,knight,troop,14.5,18.0,executioner,0.9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234,7,175.2,ice_wizard,ice_wizard,troop,1.5,18.0,executioner,12.49,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234,7,179.4,tornado,tornado,spell,17.5,23.33,executioner,4.22,3,0.0,0.0,0.0,0.0,0.0,0.0,0.5556,0.061,0.0,0.0,0.0,0.0,0.6165
1234,7,180.6,skeletons,skeletons,troop,9.5,31.33,executioner,10.6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234,7,187.8,tesla,tesla,building,16.5,18.0,guards,9.3,4,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1234,7,191.4,knight,knight,troop,10.5,27.33,golden_knight,0.73,2,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.3485,0.0,0.0,1.8485
1234,7,197.4,ice_wizard,ice_wizard,troop,12.5,19.33,inferno_dragon,1.18,2,0.0,0.0,0.0,0.0,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052
1234,7,202.8,the_log,the_log,spell,12.5,22.0,inferno_dragon,0.17,3,0.0,0.0,0.0,0.0,0.0,0.0,0.6429,0.0,0.0,0.0,0.0,0.0,0.6429
1234,7,203.4,skeletons,skeletons,troop,9.5,31.33,inferno_dragon,9.6,3,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5
1234,7,205.2,tesla_evo,tesla,building,1.5,18.0,inferno_dragon,10.71,3,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5
1234,7,208.8,knight,knight,troop,12.5,24.67,bowler,0.36,3,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.3325,0.0,0.0,1.8325
1234,7,213.0,ice_wizard,ice_wizard,troop,12.5,19.33,executioner,3.58,4,0.0,0.0,0.0,0.0,0.0411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0411
1234,7,221.4,x_bow,x_bow,building,1.5,18.0,inferno_dragon,1.65,2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.4667,0.0,0.0,0.9667
1234,7,224.4,skeletons,skeletons,troop,9.5,31.33,inferno_dragon,13.22,2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1234,7,228.0,the_log,the_log,spell,3.5,18.0,bowler,1.7,1,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5
1234,7,229.8,knight_evo,knight,troop,12.5,18.0,bowler,8.43,1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1234,7,234.0,ice_wizard,ice_wizard,troop,12.5,18.0,bowler,8.19,2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1234,8,0.0,knight,knight,troop,12.5,30.0,,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1234,8,12.0,x_bow,x_bow,building,1.5,18.0,,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5
1234,8,17.4,skeletons,skeletons,troop,9.5,31.33,fisherman,17.78,2,0.0,0.0,0.0,0.0,0.0513,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0513
1234,8,28.2,tesla,tesla,building,12.5,18.0,pekka,5.85,1,0.0,0.0,0.2447,-0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7447
1234,8,39.6,ice_wizard,ice_wizard,troop,3.5,18.0,pekka,9.88,1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1234,8,40.2,the_log,the_log,spell,3.5,18.0,pekka,9.89,3,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1234,8,48.0,knight,knight,troop,12.5,30.0,pekka,22.22,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234,8,51.6,skeletons,skeletons,troop,9.5,31.33,pekka,20.71,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
1234,8,60.6,tornado,tornado,spell,12.5,16.67,pekka,7.6,1,0.0,0.0,0.0,0.0,0.1477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1477
1234,8,67.8,ice_wizard,ice_wizard,troop,1.5,18.0,pekka,3.47,2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1234,8,81.0,tesla,tesla,building,1.5,18.0,pekka,12.64,2,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1234,8,89.4,knight_evo,knight,troop,3.5,18.0,pekka,8.27,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1234,8,90.0,skeletons,skeletons,troop,9.5,31.33,pekka,21.97,1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.5
1234,8,104.4,the_log,the_log,spell,3.5,19.33,pekka,10.76,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1234,8,105.6,ice_wizard,ice_wizard,troop,1.5,18.0,pekka,11.84,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4308,0.0,0.0,0.4308
1234,8,115.2,tesla_evo,tesla,building,1.5,18.0,pekka,6.63,3,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1234,8,121.8,knight,knight,troop,10.5,27.33,pekka,0.15,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9542,0.0,0.0,1.9542
1234,8,123.6,skeletons,skeletons,troop,9.5,31.33,pekka,4.26,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
1234,8,137.4,x_bow,x_bow,building,12.5,18.0,goblinstein,3.76,3,0.0,0.0,0.5,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.5
1234,8,141.6,ice_wizard,ice_wizard,troop,1.5,18.0,goblinstein,10.96,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234,8,145.2,tesla,tesla,building,14.5,18.0,goblin_giant,0.47,2,0.0,0.0,0.1299,-0.6728,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4571
1234,8,147.0,knight,knight,troop,3.5,18.0,goblin_giant,9.99,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234,8,149.4,skeletons,skeletons,troop,9.5,31.33,goblin_giant,14.49,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234,8,160.8,x_bow,x_bow,building,2.5,18.0,goblin_giant,11.34,3,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1234,8,164.4,ice_wizard,ice_wizard,troop,1.5,18.0,goblin_giant,11.44,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234,9,0.0,knight,knight,troop,12.5,30.0,,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1234,9,6.6,tesla,tesla,building,1.5,18.0,zappies,11.09,3,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1234,9,9.6,skeletons,skeletons,troop,9.5,31.33,royal_ghost,14.95,4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.4725,0.0,-0.0,0.9725
1234,9,20.4,ice_wizard,ice_wizard,troop,1.5,18.0,zappies,3.54,3,0.0,0.0,0.0,0.0,0.5,0.5824,0.0,0.0,0.0,1.0,0.0,0.0,2.0824
1234,9,28.2,the_log,the_log,spell,14.5,18.0,zappies,10.02,4,0.0,0.0,0.0,0.0,0.5,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.1
1234,9,31.2,knight,knight,troop,14.5,22.0,royal_ghost,0.83,3,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5
1234,9,44.4,tesla,tesla,building,1.5,18.0,wizard,13.26,1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5
1234,9,45.0,skeletons,skeletons,troop,9.5,31.33,wizard,18.02,1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.1
1234,9,58.8,ice_wizard,ice_wizard,troop,3.5,18.0,mother_witch_hog,9.91,2,0.0,0.0,0.0,0.0,0.0259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0259
1234,9,70.2,x_bow,x_bow,building,3.5,18.0,mother_witch,9.78,3,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5
1234,9,76.8,the_log,the_log,spell,3.5,18.0,zappies,3.69,2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1234,9,84.6,knight_evo,knight,troop,1.5,18.0,,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1234,9,87.6,skeletons,skeletons,troop,9.5,31.33,,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1234,9,95.4,ice_wizard,ice_wizard,troop,1.5,18.0,royal_ghost,3.06,1,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025
1234,9,108.6,tesla_evo,tesla,building,1.5,18.0,mother_witch_hog,1.59,2,0.0,0.0,0.6882,-0.0941,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0941
1234,9,124.2,x_bow,x_bow,building,3.5,18.0,giant_skeleton,17.08,1,0.0,0.0,0.0,-0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5
1234,9,126.0,knight,knight,troop,12.5,30.0,giant_skeleton,24.5,1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1234,9,129.6,skeletons,skeletons,troop,9.5,31.33,giant_skeleton,23.29,1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.5
1234,9,134.4,ice_wizard,ice_wizard,troop,1.5,18.0,giant_skeleton,13.97,2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1234,9,136.8,the_log,the_log,spell,14.5,18.0,giant_skeleton,1.94,2,0.0,0.0,0.0,0.0,0.5,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.1
1234,9,139.2,tornado,tornado,spell,0.5,16.67,giant_skeleton,13.12,8,0.0,0.0,0.0,0.0,0.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057
1234,9,142.8,knight,knight,troop,14.5,18.0,giant_skeleton,0.0,10,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.7056,0.0,0.0,2.2056
1234,9,144.6,skeletons,skeletons,troop,9.5,31.33,giant_skeleton,14.13,9,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.5
1234,9,148.8,ice_wizard,ice_wizard,troop,1.5,18.0,barbarians,13.56,7,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1234,9,154.2,tesla,tesla,building,1.5,18.0,barbarians,13.57,6,0.0,0.0,0.0,-0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5
1234,9,160.8,the_log,the_log,spell,3.5,18.0,royal_ghost,10.5,5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1234,9,161.4,knight_evo,knight,troop,1.5,18.0,royal_ghost,1.64,4,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5
1234,9,162.6,skeletons,skeletons,troop,9.5,31.33,royal_ghost,17.13,3,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.5
1234,9,167.4,ice_wizard,ice_wizard,troop,3.5,18.0,zappies,3.16,4,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0641,0.0,0.0,1.5641
1234,9,171.0,tornado,tornado,spell,14.5,16.67,giant_skeleton,1.99,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4556,0.0,0.0,0.0,0.0,1.4556
1234,9,177.0,tesla,tesla,building,1.5,18.0,giant_skeleton,10.52,1,0.0,0.0,0.0,-0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5
1234,9,180.0,the_log,the_log,spell,5.5,18.0,giant_skeleton,7.68,1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1234,9,180.6,skeletons,skeletons,troop,9.5,31.33,giant_skeleton,5.24,1,0.0,0.0,0.0,0.0,0.5,0.525,0.0,0.0,0.0,0.8528,0.0,-0.0,1.8778
1234,9,184.8,knight,knight,troop,10.5,27.33,giant_skeleton,0.07,2,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.7028,0.0,0.0,2.2028
1234,9,189.6,ice_wizard,ice_wizard,troop,1.5,18.0,royal_ghost,4.82,1,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,2.0
1234,9,195.0,tesla_evo,tesla,building,1.5,18.0,mother_witch,4.11,4,0.0,0.0,0.1954,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6954
1234,9,201.6,the_log,the_log,spell,12.5,18.0,mother_witch_hog,9.17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234,9,202.2,skeletons,skeletons,troop,9.5,31.33,mother_witch_hog,17.22,4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1234,9,203.4,knight,knight,troop,12.5,30.0,wizard,18.61,2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1234,9,208.2,ice_wizard,ice_wizard,troop,12.5,18.0,giant_skeleton,5.58,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1234,9,212.4,tornado,tornado,spell,5.5,16.67,giant_skeleton,7.93,1,0.0,0.0,0.0,0.0,0.1477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1477
